"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","diffexpressed"
"28522","ENSG00000285708",11.5626,4.425141,1.53503185,7.977555e-07,3.398818e-06,NA,"UP"
"28523","ENSG00000285709",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28524","ENSG00000285710",0.1562494,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28525","ENSG00000285713",25.47638,-0.2583071,0.36239406,0.3079398,0.4460801,NA,"NO"
"28526","ENSG00000285715",3.107019,-0.005852184,0.53586513,0.9767831,0.987253,NA,"NO"
"28527","ENSG00000285722",0.3113355,0.04173907,0.64279831,0.6808937,NA,"LOC124905143","NO"
"28528","ENSG00000285723",262.7607,-0.9550788,0.14903882,9.331388e-12,5.938767e-11,"LOC128706665","DOWN"
"28529","ENSG00000285725",57.39622,0.8616046,0.33488495,0.0008240141,0.002387325,NA,"UP"
"28530","ENSG00000285728",13.6171,-0.2338746,0.42042615,0.3610969,0.5019278,NA,"NO"
"28531","ENSG00000285730",14.43768,0.221284,0.39933569,0.3867601,0.5287726,NA,"NO"
"28532","ENSG00000285731",0.3114042,0.04174252,0.64279873,0.6808699,NA,NA,"NO"
"28533","ENSG00000285733",11.06676,0.1274775,0.45585496,0.6016029,0.7272033,NA,"NO"
"28534","ENSG00000285736",0.7633791,0.1206822,0.64699205,0.342415,NA,NA,"NO"
"28535","ENSG00000285737",0.822772,0.02471702,0.60415599,0.8629916,NA,NA,"NO"
"28536","ENSG00000285744",0.4766602,0.0658374,0.64316898,0.5437594,NA,NA,"NO"
"28537","ENSG00000285747",2.070925,-0.1494358,0.57268276,0.441196,0.5813669,NA,"NO"
"28538","ENSG00000285749",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28539","ENSG00000285752",10.21738,0.08853498,0.42444099,0.7218602,0.8204309,NA,"NO"
"28540","ENSG00000285756",1171.974,-0.1000665,0.07299113,0.1644763,0.2704514,"LOC389906","NO"
"28541","ENSG00000285758",0.4524604,0.0566125,0.64543909,0.5813581,NA,"LOC124901966","NO"
"28542","ENSG00000285759",0.9502841,-0.003943566,0.6069159,0.9774014,NA,NA,"NO"
"28543","ENSG00000285761",1.074823,0.1505854,0.62616502,0.3353999,NA,NA,"NO"
"28544","ENSG00000285763",0.8142831,0.09717956,0.61684756,0.5040906,NA,NA,"NO"
"28545","ENSG00000285765",0.3109448,0.04169247,0.64279194,0.6812185,NA,"FAM90A23","NO"
"28546","ENSG00000285766",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28547","ENSG00000285769",0.3471525,-0.004885211,0.63956514,0.9611271,NA,NA,"NO"
"28548","ENSG00000285771",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28549","ENSG00000285772",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28550","ENSG00000285775",0.3828609,-0.05421947,0.64540566,0.5947672,NA,NA,"NO"
"28551","ENSG00000285779",0.5742914,-0.07072908,0.64940311,0.4933544,NA,NA,"NO"
"28552","ENSG00000285780",0.6964248,-0.07460721,0.62589878,0.5655763,NA,NA,"NO"
"28553","ENSG00000285783",0.1914305,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28554","ENSG00000285790",0.1605971,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28555","ENSG00000285791",9.548315,0.2956014,0.48751352,0.2445325,0.3729598,NA,"NO"
"28556","ENSG00000285793",462.6118,0.2300452,0.11559805,0.03918217,0.08005877,"ANAPC1P2","NO"
"28557","ENSG00000285796",83.42897,0.1770265,0.23960512,0.3894725,0.5313945,NA,"NO"
"28558","ENSG00000285802",0.6336446,-0.0008028202,0.62802176,0.9944233,NA,NA,"NO"
"28559","ENSG00000285803",0.3064981,0.04120756,0.64272686,0.6846015,NA,NA,"NO"
"28560","ENSG00000285804",23.7386,1.148172,0.50800924,0.0005163278,0.001551304,NA,"UP"
"28561","ENSG00000285805",12.32633,0.1078058,0.39926379,0.6683389,0.7785702,NA,"NO"
"28562","ENSG00000285810",0.6585859,-0.06844052,0.62583006,0.5932615,NA,NA,"NO"
"28563","ENSG00000285812",0.4624928,0.0634323,0.64330073,0.5549844,NA,NA,"NO"
"28564","ENSG00000285813",2.591644,0.08516106,0.53484093,0.6805789,0.7880443,NA,"NO"
"28565","ENSG00000285815",18.07989,-0.7685987,0.57741717,0.01375323,0.03171667,"GET1-SH3BGR","DOWN"
"28566","ENSG00000285816",52.38179,-0.8397939,0.41140816,0.00330335,0.008638115,NA,"DOWN"
"28567","ENSG00000285818",0.3477213,-0.05082852,0.64477272,0.6169634,NA,"LOC100131107","NO"
"28568","ENSG00000285824",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28569","ENSG00000285825",74.19792,0.7540262,0.26583677,0.0006794212,0.001996461,"CCDC15-DT","UP"
"28570","ENSG00000285827",6.370211,0.1989032,0.68503643,0.1509642,0.2522619,NA,"NO"
"28571","ENSG00000285829",0.1914305,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28572","ENSG00000285830",37.39019,0.04724211,0.30161749,0.8408685,0.9040033,NA,"NO"
"28573","ENSG00000285833",0.508146,0.02506699,0.62650527,0.8321709,NA,NA,"NO"
"28574","ENSG00000285834",0.1562494,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28575","ENSG00000285839",1.584147,-0.000304263,0.60292607,0.9983077,0.9990643,NA,"NO"
"28576","ENSG00000285844",4.990029,0.2517391,0.52553627,0.2900687,0.4265949,NA,"NO"
"28577","ENSG00000285846",0.1605971,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28578","ENSG00000285847",0.7905225,-0.1598601,0.65299506,0.2543291,NA,NA,"NO"
"28579","ENSG00000285851",5.301452,-0.08629481,0.47956196,0.7124165,0.8132163,NA,"NO"
"28580","ENSG00000285852",14.66447,0.07506456,0.39315858,0.765001,0.8525986,"LOC124902388","NO"
"28581","ENSG00000285853",4.5761,0.0091026,0.50792683,0.9666909,0.9819729,NA,"NO"
"28582","ENSG00000285854",9.726,-0.3324228,0.47362458,0.201534,0.3187704,NA,"NO"
"28583","ENSG00000285856",1.445901,0.05754537,0.58859588,0.7233013,NA,NA,"NO"
"28584","ENSG00000285857",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28585","ENSG00000285859",0.3800997,-0.05396633,0.64535615,0.5964086,NA,NA,"NO"
"28586","ENSG00000285864",3.321285,0.009630252,0.51069442,0.9645179,0.9810252,NA,"NO"
"28587","ENSG00000285868",0.3113355,0.04173907,0.64279831,0.6808937,NA,NA,"NO"
"28588","ENSG00000285870",0.4623415,0.06340648,0.64330224,0.5551065,NA,NA,"NO"
"28589","ENSG00000285871",2.585437,-0.1857904,0.55902988,0.3774023,0.51884,NA,"NO"
"28590","ENSG00000285872",28.01559,-0.3717754,0.34604044,0.1408528,0.2384469,"LOC101929691","NO"
"28591","ENSG00000285873",0.6572434,-0.007981265,0.61877585,0.9495075,NA,NA,"NO"
"28592","ENSG00000285877",3.133848,0.03894262,0.52943731,0.8502996,0.9105638,NA,"NO"
"28593","ENSG00000285884",12.6209,1.151414,0.69882331,0.001770727,0.004868672,"LOC105378268","UP"
"28594","ENSG00000285886",28.10084,0.7036043,0.39273199,0.01057242,0.02497382,"LOC124901671","UP"
"28595","ENSG00000285887",11.64483,-0.1475118,0.42996174,0.5557316,0.6869262,NA,"NO"
"28596","ENSG00000285889",6.698276,-0.1047931,0.45510805,0.6663016,0.7773049,NA,"NO"
"28597","ENSG00000285891",0.6954925,-0.1159121,0.64843587,0.3487474,NA,"MSANTD5","NO"
"28598","ENSG00000285897",12.43721,0.1684171,0.43224022,0.5025623,0.6399122,NA,"NO"
"28599","ENSG00000285898",0.3471996,-0.004915687,0.63956582,0.9608848,NA,NA,"NO"
"28600","ENSG00000285901",315.3432,-1.382015,0.15140345,4.553167e-22,5.162674e-21,NA,"DOWN"
"28601","ENSG00000285904",0.6226709,0.0718385,0.64802576,0.494802,NA,NA,"NO"
"28602","ENSG00000285906",0.3492737,0.003796356,0.6395437,0.969786,NA,"LOC102723663","NO"
"28603","ENSG00000285907",2.046067,0.1042728,0.57349347,0.569806,0.699303,NA,"NO"
"28604","ENSG00000285908",2.428303,-0.2241446,0.57771308,0.2864534,0.4223862,NA,"NO"
"28605","ENSG00000285914",0.1562494,-0.02852766,0.64136154,0.7763441,NA,"LOC105377724","NO"
"28606","ENSG00000285918",5.188172,0.04489098,0.47959388,0.846626,0.9082287,NA,"NO"
"28607","ENSG00000285920",9.441195,-0.07110053,0.6451096,0.5110132,0.6469393,NA,"NO"
"28608","ENSG00000285921",0.4670661,0.08033887,0.63806755,0.500065,NA,NA,"NO"
"28609","ENSG00000285925",1.766046,0.06866552,0.55838535,0.7163712,0.8160674,NA,"NO"
"28610","ENSG00000285926",1.714032,-0.1422842,0.58909447,0.4319702,0.5728707,NA,"NO"
"28611","ENSG00000285928",0.3162551,0.04227037,0.64287134,0.6771975,NA,NA,"NO"
"28612","ENSG00000285930",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28613","ENSG00000285932",8.357287,0.271086,0.50867289,0.2705491,0.4042283,NA,"NO"
"28614","ENSG00000285933",2.749309,0.05356387,0.52734969,0.7972821,0.8747031,NA,"NO"
"28615","ENSG00000285935",14.21291,0.1536665,0.40539419,0.5433501,0.6757422,NA,"NO"
"28616","ENSG00000285938",0.1900498,-0.02852766,0.64136154,0.7763441,NA,"BCL6-AS1","NO"
"28617","ENSG00000285943",113.2697,-0.2015499,0.2379604,0.32488,0.463889,NA,"NO"
"28618","ENSG00000285947",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28619","ENSG00000285948",1.860616,0.05778702,0.56495934,0.7517271,0.8429748,NA,"NO"
"28620","ENSG00000285952",1.189304,-0.09445519,0.61210513,0.5261119,NA,NA,"NO"
"28621","ENSG00000285953",3.040798,-0.3869781,0.81140688,0.03269783,0.06839298,NA,"NO"
"28622","ENSG00000285955",8.357668,0.03527216,0.44140924,0.885088,0.931616,NA,"NO"
"28623","ENSG00000285957",2.001837,0.071653,0.57261405,0.6879298,0.7937651,NA,"NO"
"28624","ENSG00000285960",1.504832,0.009748785,0.56087842,0.9574372,0.9766436,NA,"NO"
"28625","ENSG00000285961",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28626","ENSG00000285966",0.7860558,-0.02855649,0.61478579,0.8289222,NA,NA,"NO"
"28627","ENSG00000285967",479.6036,0.3456708,0.11087729,0.001264579,0.003558141,"NIPBL-DT","UP"
"28628","ENSG00000285968",4.035954,-0.003033397,0.50270766,0.9890327,0.9938975,NA,"NO"
"28629","ENSG00000285969",0.3508371,-0.004996713,0.63956764,0.9602407,NA,NA,"NO"
"28630","ENSG00000285971",0.3016403,0.04066942,0.64265611,0.6883659,NA,NA,"NO"
"28631","ENSG00000285973",0.1562494,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28632","ENSG00000285976",2462.684,-0.0552848,0.05281343,0.2916908,0.4280214,"LOC128125822","NO"
"28633","ENSG00000285978",0.3113355,0.04173907,0.64279831,0.6808937,NA,NA,"NO"
"28634","ENSG00000285979",2.263798,0.1653992,0.59347504,0.3702726,0.5113321,NA,"NO"
"28635","ENSG00000285982",0.7601994,-0.09762247,0.65152651,0.3857306,NA,NA,"NO"
"28636","ENSG00000285990",0.1562494,-0.02852766,0.64136154,0.7763441,NA,"NBEAP6","NO"
"28637","ENSG00000285991",1.399215,-0.01739319,0.59502416,0.9089495,NA,NA,"NO"
"28638","ENSG00000285996",10.43998,0.4087184,0.47881951,0.1276277,0.2200599,NA,"NO"
"28639","ENSG00000285999",4.058534,-0.3134603,0.55836405,0.1909416,0.3047028,NA,"NO"
"28640","ENSG00000286000",3.495151,0.4466502,0.66710798,0.06613014,0.1262797,NA,"NO"
"28641","ENSG00000286001",119.2995,-0.08337536,0.25492937,0.6972635,0.801517,NA,"NO"
"28642","ENSG00000286004",1.595414,0.1695789,0.60520482,0.340807,0.4804438,NA,"NO"
"28643","ENSG00000286010",0.5110695,0.02137368,0.63445431,0.8432972,NA,"LOC105375754","NO"
"28644","ENSG00000286011",17.79959,0.8151325,0.51098206,0.00820361,0.01985005,NA,"UP"
"28645","ENSG00000286017",1.099129,0.02335991,0.5930359,0.8797689,NA,NA,"NO"
"28646","ENSG00000286018",1.008309,-0.1546469,0.62982867,0.3188491,NA,NA,"NO"
"28647","ENSG00000286019",239.7366,0.6852159,0.1743631,1.961846e-05,7.193111e-05,"NOTCH2NLB","UP"
"28648","ENSG00000286022",1.13003,0.1307134,0.62919086,0.3717888,NA,NA,"NO"
"28649","ENSG00000286024",1.36249,-0.01743979,0.58659447,0.9133765,NA,"LOC105372432","NO"
"28650","ENSG00000286025",0.8347841,-0.05602185,0.60738697,0.6977641,NA,"FAM246C","NO"
"28651","ENSG00000286031",0.3800997,-0.05396633,0.64535615,0.5964086,NA,NA,"NO"
"28652","ENSG00000286035",2.324964,-0.08386022,0.54097284,0.6793511,0.7873664,NA,"NO"
"28653","ENSG00000286037",15.6341,-0.005163866,0.39518813,0.9835467,0.9905499,NA,"NO"
"28654","ENSG00000286042",0.6684131,-0.005756377,0.61831816,0.9637042,NA,"LCAL1","NO"
"28655","ENSG00000286044",0.3804523,-0.05207089,0.64498755,0.6088191,NA,NA,"NO"
"28656","ENSG00000286045",2.035468,0.1129399,0.57137825,0.5453968,0.6777529,NA,"NO"
"28657","ENSG00000286052",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28658","ENSG00000286053",41.54609,-0.2806697,0.60312545,0.1906387,0.3043296,"ASDURF","NO"
"28659","ENSG00000286060",2.082992,0.05949402,0.55626428,0.7535764,0.8440438,"LOC124905218","NO"
"28660","ENSG00000286061",16.85936,0.6663548,0.46427583,0.02141738,0.04698027,"RCAN3AS","UP"
"28661","ENSG00000286064",0.6227385,0.09265819,0.64379243,0.4324922,NA,NA,"NO"
"28662","ENSG00000286067",12.36987,-0.4578142,0.47045544,0.0939633,0.1705578,NA,"NO"
"28663","ENSG00000286069",1.297278,0.2691365,0.6938449,0.109189,NA,NA,"NO"
"28664","ENSG00000286070",3018.201,-0.2849934,0.045973,4.518151e-10,2.557543e-09,NA,"DOWN"
"28665","ENSG00000286071",0.3113355,0.04173907,0.64279831,0.6808937,NA,"LOC105373170","NO"
"28666","ENSG00000286072",0.4624888,0.06343162,0.64330077,0.5549876,NA,NA,"NO"
"28667","ENSG00000286075",343.5951,-0.1370819,0.14619563,0.3213057,0.4599761,"SMIM10L3","NO"
"28668","ENSG00000286077",5.256193,-0.07035246,0.4918465,0.7577937,0.8470904,NA,"NO"
"28669","ENSG00000286078",9.750072,-0.2351182,0.48483554,0.3412135,0.4808326,NA,"NO"
"28670","ENSG00000286082",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28671","ENSG00000286084",5.856149,0.03392837,0.47640545,0.8842345,0.9311599,NA,"NO"
"28672","ENSG00000286086",9.147916,0.460435,0.50512062,0.09190693,0.1673207,"LOC105374254","NO"
"28673","ENSG00000286088",20.5656,0.4011481,0.38525902,0.1258067,0.2174808,"FAM24B-CUZD1","NO"
"28674","ENSG00000286092",0.1914305,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28675","ENSG00000286095",2.666958,0.3960958,0.72518253,0.05838416,0.1133521,"SPEGNB","NO"
"28676","ENSG00000286098",0.3828609,-0.05421947,0.64540566,0.5947672,NA,NA,"NO"
"28677","ENSG00000286103",0.3162429,0.04226935,0.64287116,0.6772047,NA,NA,"NO"
"28678","ENSG00000286104",63.06166,0.01678158,0.24377365,0.935739,0.9641351,NA,"NO"
"28679","ENSG00000286105",1.900498,-0.2503437,0.71019537,0.09864602,0.1776111,"TMEM217B","NO"
"28680","ENSG00000286106",0.1556677,0.0187898,0.64031258,0.8514113,NA,"NOTCH2NLR","NO"
"28681","ENSG00000286107",2.82261,0.234034,0.58675253,0.2615954,0.393463,NA,"NO"
"28682","ENSG00000286112",105.5439,-0.1596081,0.28055169,0.4820514,0.6209261,"KYAT1","NO"
"28683","ENSG00000286113",3.307946,-0.03207662,0.52868742,0.8765411,0.9261543,NA,"NO"
"28684","ENSG00000286115",0.7760436,0.02307513,0.61399061,0.8617066,NA,NA,"NO"
"28685","ENSG00000286116",8.258748,-0.05378136,0.43869428,0.8262953,0.8941739,NA,"NO"
"28686","ENSG00000286117",1.393468,0.2359271,0.68618893,0.1309894,NA,NA,"NO"
"28687","ENSG00000286118",6.173324,0.3528251,0.53890619,0.1625395,0.2679243,NA,"NO"
"28688","ENSG00000286125",0.1508201,0.0187898,0.64031258,0.8514113,NA,"ZIM2-AS1","NO"
"28689","ENSG00000286126",0.1605971,0.0187898,0.64031258,0.8514113,NA,"LOC112577592","NO"
"28690","ENSG00000286129",353.1704,-0.1424507,0.13265118,0.2607247,0.3924209,NA,"NO"
"28691","ENSG00000286136",7.843078,-0.2697122,0.47089091,0.2878506,0.423838,NA,"NO"
"28692","ENSG00000286138",19.37798,0.06896481,0.3772072,0.7833833,0.8648298,NA,"NO"
"28693","ENSG00000286140",1132.272,-0.9760408,0.09503046,5.590894e-26,7.577584e-25,"DERPC","DOWN"
"28694","ENSG00000286143",0.3524079,-0.005122983,0.63957054,0.9592369,NA,NA,"NO"
"28695","ENSG00000286144",0.3411551,-0.005016226,0.63956808,0.9600856,NA,NA,"NO"
"28696","ENSG00000286145",0.843872,0.01421636,0.61126796,0.9160192,NA,NA,"NO"
"28697","ENSG00000286147",0.1605971,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28698","ENSG00000286149",0.1988704,-0.02943378,0.6414813,0.769466,NA,NA,"NO"
"28699","ENSG00000286151",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28700","ENSG00000286153",0.3113355,0.04173907,0.64279831,0.6808937,NA,"RUNX1-AS1","NO"
"28701","ENSG00000286155",0.353742,-0.005922337,0.63959056,0.9528844,NA,NA,"NO"
"28702","ENSG00000286156",1.771292,0.05617699,0.57662993,0.7452304,0.8383557,NA,"NO"
"28703","ENSG00000286158",0.1605971,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28704","ENSG00000286159",0.1562494,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28705","ENSG00000286161",1.90046,0.1534456,0.58308438,0.4148771,0.5567947,NA,"NO"
"28706","ENSG00000286162",7.746753,1.301397,0.99215363,0.001292356,0.003632129,"LOC124902114","UP"
"28707","ENSG00000286165",1.614671,0.0326712,0.57718229,0.8475521,0.9087968,NA,"NO"
"28708","ENSG00000286170",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28709","ENSG00000286176",78.63276,0.4099923,0.23431237,0.04291651,0.08659041,NA,"NO"
"28710","ENSG00000286177",22.79559,0.06983316,0.35260737,0.7786685,0.8614074,"LOC105372401","NO"
"28711","ENSG00000286180",5.262939,-0.2359074,0.52179386,0.3184236,0.4570957,NA,"NO"
"28712","ENSG00000286181",13.78189,0.08053792,0.41632664,0.7469263,0.8397069,NA,"NO"
"28713","ENSG00000286185",20.02951,-0.00112987,0.63363833,0.9916409,0.9952494,NA,"NO"
"28714","ENSG00000286190",736.4204,0.4564144,0.09575768,1.011008e-06,4.26211e-06,"LOC728392","UP"
"28715","ENSG00000286191",1.620697,0.171181,0.60045947,0.3461801,0.4860019,NA,"NO"
"28716","ENSG00000286192",10.7934,-0.3058212,0.52130264,0.218365,0.3405347,NA,"NO"
"28717","ENSG00000286193",8.632107,0.4294494,0.51316224,0.1098998,0.1942437,"CPLANE1-AS1","NO"
"28718","ENSG00000286194",0.3113752,0.04174005,0.64279831,0.6808874,NA,NA,"NO"
"28719","ENSG00000286204",0.1562494,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28720","ENSG00000286205",1.045251,-0.1629449,0.63077585,0.3015006,NA,NA,"NO"
"28721","ENSG00000286207",9.909907,0.1373724,0.42905347,0.5826471,0.7105178,NA,"NO"
"28722","ENSG00000286212",0.4570459,0.06251103,0.64335928,0.559349,NA,NA,"NO"
"28723","ENSG00000286214",0.1900498,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28724","ENSG00000286219",281.7783,0.4011799,0.16733716,0.009710489,0.02313344,"NOTCH2NLC","UP"
"28725","ENSG00000286221",13.9049,-0.355369,0.4513426,0.1782337,0.2880275,NA,"NO"
"28726","ENSG00000286223",3.884608,-0.06357371,0.53044522,0.7592156,0.8482931,NA,"NO"
"28727","ENSG00000286230",2.912643,0.2684637,0.61375466,0.1921205,0.3064068,NA,"NO"
"28728","ENSG00000286231",71.29696,-0.5197496,0.27215916,0.02051164,0.04519116,NA,"DOWN"
"28729","ENSG00000286234",1.831306,-0.05175267,0.55416485,0.7856631,0.8665207,NA,"NO"
"28730","ENSG00000286235",9.831768,-1.440088,1.05758938,0.0007929629,0.002305234,NA,"DOWN"
"28731","ENSG00000286237",92.50422,0.0963463,0.23221674,0.6321959,0.7519054,"ARMCX5-GPRASP2","NO"
"28732","ENSG00000286238",0.1900498,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28733","ENSG00000286239",6.695312,0.03044612,0.49994347,0.8911733,0.935743,NA,"NO"
"28734","ENSG00000286240",1.430927,0.07800122,0.57849191,0.6551119,NA,NA,"NO"
"28735","ENSG00000286244",0.1900498,-0.02852766,0.64136154,0.7763441,NA,"LOC112268419","NO"
"28736","ENSG00000286256",0.7588149,-0.04462391,0.62762991,0.7105873,NA,NA,"NO"
"28737","ENSG00000286257",1.325108,-0.1625765,0.61212469,0.3414696,NA,"LOC124903324","NO"
"28738","ENSG00000286263",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28739","ENSG00000286264",175.2667,0.1469461,0.16160685,0.3301022,0.46919,"LOC114841035","NO"
"28740","ENSG00000286267",0.1988704,-0.02943378,0.6414813,0.769466,NA,NA,"NO"
"28741","ENSG00000286268",5.33021,0.01805401,0.51396547,0.9330159,0.9624589,NA,"NO"
"28742","ENSG00000286273",0.5064721,0.02535344,0.62661636,0.8301456,NA,NA,"NO"
"28743","ENSG00000286277",0.5016844,0.02452313,0.62676155,0.8352492,NA,NA,"NO"
"28744","ENSG00000286281",2.114411,0.1721428,0.58291747,0.3732088,0.5145174,NA,"NO"
"28745","ENSG00000286282",4.577393,0.7085822,0.85888651,0.0124834,0.02904939,NA,"UP"
"28746","ENSG00000286285",3.196554,-0.07558479,0.52450867,0.7214502,0.8202097,NA,"NO"
"28747","ENSG00000286290",0.1605971,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28748","ENSG00000286292",1.212233,0.008303557,0.61076145,0.9509961,NA,NA,"NO"
"28749","ENSG00000286293",1.60554,0.1739774,0.60533034,0.3320754,0.4713872,NA,"NO"
"28750","ENSG00000286294",3.392564,0.1757902,0.54925828,0.4102221,0.5519911,NA,"NO"
"28751","ENSG00000286299",0.457183,0.0625344,0.64335777,0.5592377,NA,NA,"NO"
"28752","ENSG00000286301",0.3119185,-0.004889076,0.63956523,0.9610964,NA,NA,"NO"
"28753","ENSG00000286302",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28754","ENSG00000286305",1.027936,-0.01624368,0.60536603,0.9085003,NA,NA,"NO"
"28755","ENSG00000286307",0.5069151,-0.03797064,0.62806706,0.748518,NA,NA,"NO"
"28756","ENSG00000286310",0.9604648,0.1070227,0.62392079,0.4518136,NA,NA,"NO"
"28757","ENSG00000286311",4.06675,0.03527353,0.50054747,0.8739719,0.9245907,NA,"NO"
"28758","ENSG00000286314",0.3423679,-0.004917038,0.63956585,0.9608741,NA,NA,"NO"
"28759","ENSG00000286315",4.856171,0.2230029,0.51839316,0.3436077,0.4831573,"LOC124901628","NO"
"28760","ENSG00000286319",0.467665,0.02357873,0.62842161,0.838667,NA,NA,"NO"
"28761","ENSG00000286320",0.1900498,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28762","ENSG00000286322",0.3071336,-0.005070405,0.63956932,0.9596549,NA,"LOC105376020","NO"
"28763","ENSG00000286324",0.1605971,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28764","ENSG00000286326",1.548699,0.1582994,0.61016791,0.3541585,0.4942762,NA,"NO"
"28765","ENSG00000286327",2.719934,0.07798211,0.56030474,0.6795938,0.7873838,NA,"NO"
"28766","ENSG00000286330",0.4959558,-0.0325247,0.62788399,0.7823124,NA,"LOC105370259","NO"
"28767","ENSG00000286332",13.71409,1.275116,0.73043418,0.0009739799,0.002792472,NA,"UP"
"28768","ENSG00000286337",0.1900498,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28769","ENSG00000286340",41.6615,-0.2747207,0.32440919,0.2611196,0.3929349,NA,"NO"
"28770","ENSG00000286342",0.7637909,-0.1169848,0.62716554,0.4130486,NA,NA,"NO"
"28771","ENSG00000286349",0.3071113,-0.00500347,0.63956779,0.960187,NA,NA,"NO"
"28772","ENSG00000286351",0.1508201,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28773","ENSG00000286352",0.3162265,0.04226797,0.64287092,0.6772144,NA,"LOC105376975","NO"
"28774","ENSG00000286353",1.207587,-0.0431828,0.5922842,0.7834145,NA,NA,"NO"
"28775","ENSG00000286360",0.4921489,0.01833999,0.63506072,0.8639238,NA,NA,"NO"
"28776","ENSG00000286362",1.135907,0.1565075,0.62690943,0.3219807,NA,NA,"NO"
"28777","ENSG00000286364",0.1914305,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28778","ENSG00000286365",0.1914305,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28779","ENSG00000286366",3.257582,0.2308124,0.56054235,0.2943474,0.4311579,NA,"NO"
"28780","ENSG00000286367",0.3477447,-0.05083032,0.6447731,0.6169512,NA,NA,"NO"
"28781","ENSG00000286369",3.802484,0.3947483,0.64503506,0.09133963,0.1664664,"LOC105369363","NO"
"28782","ENSG00000286373",7.131694,0.4576859,0.59440905,0.0811166,0.1503686,NA,"NO"
"28783","ENSG00000286375",3.903327,0.2078817,0.53201236,0.3612041,0.5020136,NA,"NO"
"28784","ENSG00000286378",1.193558,0.00894729,0.59039135,0.9543613,NA,NA,"NO"
"28785","ENSG00000286379",3.458228,0.03461431,0.51660231,0.8713943,0.9231031,NA,"NO"
"28786","ENSG00000286380",0.6462069,0.1207065,0.64148274,0.3602073,NA,"LOC105375501","NO"
"28787","ENSG00000286388",346.5629,0.2825352,0.1227388,0.01652382,0.03733722,NA,"UP"
"28788","ENSG00000286389",23.28132,0.5577034,0.43103078,0.04435716,0.08911414,"LOC105373289","NO"
"28789","ENSG00000286391",0.1914305,-0.02852766,0.64136154,0.7763441,NA,"LOC107985206","NO"
"28790","ENSG00000286393",0.9246819,0.1870136,0.657767,0.2110301,NA,NA,"NO"
"28791","ENSG00000286394",0.1914305,-0.02852766,0.64136154,0.7763441,NA,NA,"NO"
"28792","ENSG00000286402",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28793","ENSG00000286403",1.889717,0.3019464,0.68037255,0.1083698,0.1919508,NA,"NO"
"28794","ENSG00000286406",0.3113355,0.04173907,0.64279831,0.6808937,NA,NA,"NO"
"28795","ENSG00000286407",0.1556677,0.0187898,0.64031258,0.8514113,NA,NA,"NO"
"28796","ENSG00000286408",17.91847,0.009771926,0.39505556,0.9688718,0.9830873,NA,"NO"
"28797","ENSG00000286409",0.6233424,0.06203441,0.61725473,0.6469446,NA,NA,"NO"
"28798","ENSG00000286415",0.6522672,0.05349522,0.62306767,0.6743068,NA,NA,"NO"
